Available Drivers,Cancel Time,Order ID,Placed Time,Reject Time,Response Distance,Response Time,Service Type
26,,10714,6/28/2018 11:13:50 AM,,1337,6/28/2018 11:16:57 AM,Van
157,,10715,6/28/2018 11:13:59 AM,,1852,6/28/2018 11:14:26 AM,Van
184,,10716,6/28/2018 11:14:00 AM,,5695,6/28/2018 11:14:23 AM,Van
217,,10717,6/28/2018 11:14:21 AM,,3755,6/28/2018 11:14:30 AM,Van
50,,10718,6/28/2018 11:14:36 AM,,5792,6/28/2018 11:15:36 AM,Van
15,6/28/2018 11:19:03 AM,10719,6/28/2018 11:14:51 AM,,,,Van
5,,10720,6/28/2018 11:15:02 AM,,21755,6/28/2018 11:15:57 AM,Van
106,,10721,6/28/2018 11:15:09 AM,,2249,6/28/2018 11:15:17 AM,Van
187,,10722,6/28/2018 11:15:19 AM,,3556,6/28/2018 11:15:29 AM,Van
171,,10723,6/28/2018 11:16:16 AM,,1848,6/28/2018 11:16:54 AM,Van
152,,10724,6/28/2018 11:16:40 AM,,2151,6/28/2018 11:16:49 AM,Van
171,,10725,6/28/2018 11:16:46 AM,,1648,6/28/2018 11:16:59 AM,Van
279,6/28/2018 11:19:29 AM,10726,6/28/2018 11:16:56 AM,,3952,6/28/2018 11:17:18 AM,Van
153,,10727,6/28/2018 11:17:11 AM,,5378,6/28/2018 11:17:48 AM,Van
278,,10728,6/28/2018 11:17:58 AM,,1679,6/28/2018 11:18:13 AM,Van
55,,10729,6/28/2018 11:18:12 AM,,4421,6/28/2018 11:18:42 AM,Van
29,6/28/2018 11:21:18 AM,10730,6/28/2018 11:18:57 AM,,,,Van
218,,10731,6/28/2018 11:20:34 AM,,3569,6/28/2018 11:20:47 AM,Van
28,,10732,6/28/2018 11:21:36 AM,,6890,6/28/2018 11:23:21 AM,Van
192,,10733,6/28/2018 11:21:56 AM,,3623,6/28/2018 11:22:05 AM,Van
176,,10734,6/28/2018 11:22:29 AM,,2675,6/28/2018 11:22:49 AM,Van
41,,10735,6/28/2018 11:22:35 AM,,361,6/28/2018 11:22:41 AM,Van
14,6/28/2018 11:23:41 AM,10736,6/28/2018 11:23:02 AM,,,,Van
211,,10737,6/28/2018 11:23:06 AM,,2143,6/28/2018 11:23:16 AM,Van
20,,10738,6/28/2018 11:24:14 AM,,6927,6/28/2018 11:24:56 AM,Motorcycle
226,,10739,6/28/2018 11:24:35 AM,,943,6/28/2018 11:24:44 AM,Van
3,,10740,6/28/2018 11:25:06 AM,,4080,6/28/2018 11:25:37 AM,Van
276,,10741,6/28/2018 11:26:52 AM,,3135,6/28/2018 11:27:00 AM,Van
14,6/28/2018 11:42:04 AM,10742,6/28/2018 11:28:15 AM,,,,Van
131,,10743,6/28/2018 11:28:39 AM,,2295,6/28/2018 11:29:04 AM,Van
109,,10744,6/28/2018 11:29:09 AM,,3289,6/28/2018 11:29:16 AM,Van
106,,10745,6/28/2018 11:30:07 AM,,2440,6/28/2018 11:30:28 AM,Van
169,,10746,6/28/2018 11:30:41 AM,,2198,6/28/2018 11:31:04 AM,Van
105,,10747,6/28/2018 11:31:24 AM,,2541,6/28/2018 11:31:44 AM,Van
258,,10748,6/28/2018 11:32:20 AM,,3711,6/28/2018 11:32:30 AM,Van
45,,10749,6/28/2018 11:32:43 AM,,1245,6/28/2018 11:33:02 AM,Van
345,,10750,6/28/2018 11:34:33 AM,,1492,6/28/2018 11:34:43 AM,Van
9,,10751,6/28/2018 11:34:59 AM,,5148,6/28/2018 11:35:46 AM,Van
217,,10752,6/28/2018 11:35:04 AM,,3100,6/28/2018 11:35:12 AM,Van
205,,10753,6/28/2018 11:35:21 AM,,1592,6/28/2018 11:35:32 AM,Van
28,6/28/2018 11:39:18 AM,10754,6/28/2018 11:35:39 AM,,,,Van
191,,10755,6/28/2018 11:36:11 AM,,3092,6/28/2018 11:36:28 AM,Van
11,,10756,6/28/2018 11:36:52 AM,,7334,6/28/2018 11:37:36 AM,Motorcycle
189,,10757,6/28/2018 11:37:23 AM,,668,6/28/2018 11:37:44 AM,Van
22,,10758,6/28/2018 11:37:26 AM,,596,6/28/2018 11:37:39 AM,Motorcycle
2,6/28/2018 11:49:46 AM,10759,6/28/2018 11:37:37 AM,,,,Van
16,,10760,6/28/2018 11:39:28 AM,,3884,6/28/2018 11:40:26 AM,Motorcycle
28,,10761,6/28/2018 11:39:55 AM,,3894,6/28/2018 11:40:30 AM,Van
135,,10762,6/28/2018 11:41:14 AM,,2633,6/28/2018 11:41:43 AM,Van
40,,10763,6/28/2018 11:41:23 AM,,1731,6/28/2018 11:41:34 AM,Van
13,6/28/2018 12:06:30 PM,10764,6/28/2018 11:43:21 AM,,,,Van
280,,10765,6/28/2018 11:44:12 AM,,2923,6/28/2018 11:44:21 AM,Van
3,,10766,6/28/2018 11:44:13 AM,,7503,6/28/2018 11:44:58 AM,Van
200,,10767,6/28/2018 11:44:27 AM,,1172,6/28/2018 11:44:37 AM,Van
267,,10768,6/28/2018 11:45:03 AM,,687,6/28/2018 11:45:15 AM,Van
29,,10769,6/28/2018 11:45:39 AM,,4037,6/28/2018 11:46:10 AM,Van
148,,10770,6/28/2018 11:46:04 AM,,2761,6/28/2018 11:46:12 AM,Van
29,,10771,6/28/2018 11:46:19 AM,,7094,6/28/2018 11:47:23 AM,Motorcycle
105,,10772,6/28/2018 11:47:41 AM,,689,6/28/2018 11:47:54 AM,Van
175,,10773,6/28/2018 11:47:44 AM,,1275,6/28/2018 11:48:13 AM,Van
273,,10774,6/28/2018 11:47:57 AM,,2914,6/28/2018 11:48:11 AM,Van
284,,10775,6/28/2018 11:50:19 AM,,3322,6/28/2018 11:50:27 AM,Van
227,,10776,6/28/2018 11:52:32 AM,,3325,6/28/2018 11:52:38 AM,Van
150,,10777,6/28/2018 11:52:41 AM,,8131,6/28/2018 11:53:23 AM,Van
27,,10778,6/28/2018 11:52:50 AM,,3442,6/28/2018 11:53:04 AM,Van
243,,10779,6/28/2018 11:54:04 AM,,2926,6/28/2018 11:54:11 AM,Van
257,,10780,6/28/2018 11:54:27 AM,,1294,6/28/2018 11:54:35 AM,Van
200,,10781,6/28/2018 11:54:47 AM,,1067,6/28/2018 11:54:55 AM,Van
274,,10782,6/28/2018 11:55:25 AM,,2516,6/28/2018 11:55:35 AM,Van
286,,10783,6/28/2018 11:57:43 AM,,3633,6/28/2018 11:57:50 AM,Van
136,,10784,6/28/2018 11:58:41 AM,,5509,6/28/2018 11:59:11 AM,Van
201,,10785,6/28/2018 12:00:38 PM,,1929,6/28/2018 12:00:46 PM,Van
46,,10786,6/28/2018 12:05:44 PM,,2525,6/28/2018 12:06:16 PM,Motorcycle
219,,10787,6/28/2018 12:07:48 PM,,1160,6/28/2018 12:07:58 PM,Van
206,,10788,6/28/2018 12:07:51 PM,,3377,6/28/2018 12:07:59 PM,Van
166,,10789,6/28/2018 12:08:43 PM,,1968,6/28/2018 12:09:05 PM,Van
260,,10790,6/28/2018 12:09:57 PM,,1176,6/28/2018 12:10:04 PM,Van
201,,10791,6/28/2018 12:11:10 PM,,1272,6/28/2018 12:11:26 PM,Van
215,,10792,6/28/2018 12:11:23 PM,,1175,6/28/2018 12:11:31 PM,Van
133,,10793,6/28/2018 12:11:42 PM,,1465,6/28/2018 12:11:50 PM,Van
18,,10794,6/28/2018 12:15:15 PM,,2340,6/28/2018 12:15:32 PM,Motorcycle
111,,10795,6/28/2018 12:15:48 PM,,1922,6/28/2018 12:15:56 PM,Van
279,,10796,6/28/2018 12:17:16 PM,,3617,6/28/2018 12:17:22 PM,Van
18,,10797,6/28/2018 12:18:00 PM,,1692,6/28/2018 12:18:12 PM,Van
189,,10798,6/28/2018 12:18:24 PM,,3026,6/28/2018 12:18:45 PM,Van
219,,10799,6/28/2018 12:19:15 PM,,2384,6/28/2018 12:19:26 PM,Van
59,,10800,6/28/2018 12:20:16 PM,,1437,6/28/2018 12:20:27 PM,Van
55,,10801,6/28/2018 12:21:15 PM,,1488,6/28/2018 12:21:25 PM,Van
71,,10802,6/28/2018 12:21:25 PM,,3975,6/28/2018 12:21:45 PM,Van
88,,10803,6/28/2018 12:21:31 PM,,3399,6/28/2018 12:21:42 PM,Van
33,,10804,6/28/2018 12:22:14 PM,,7328,6/28/2018 12:23:00 PM,Motorcycle
227,,10805,6/28/2018 12:22:42 PM,,2347,6/28/2018 12:22:52 PM,Van
176,,10806,6/28/2018 12:23:09 PM,,3393,6/28/2018 12:23:30 PM,Van
53,,10807,6/28/2018 12:24:49 PM,,2290,6/28/2018 12:25:19 PM,Motorcycle
13,,10808,6/28/2018 12:25:08 PM,,6709,6/28/2018 12:27:40 PM,Van
135,,10809,6/28/2018 12:26:10 PM,,3881,6/28/2018 12:26:18 PM,Van
97,,10810,6/28/2018 12:26:24 PM,,1102,6/28/2018 12:26:38 PM,Van
130,,10811,6/28/2018 12:26:34 PM,,,6/28/2018 12:26:42 PM,Van
201,6/28/2018 12:28:47 PM,10812,6/28/2018 12:26:52 PM,,991,6/28/2018 12:27:13 PM,Van
288,,10813,6/28/2018 12:27:58 PM,6/28/2018 3:57:24 PM,1279,6/28/2018 12:28:05 PM,Van
163,,10814,6/28/2018 12:28:02 PM,,3214,6/28/2018 12:28:25 PM,Van
196,,10815,6/28/2018 12:28:53 PM,,1942,6/28/2018 12:29:06 PM,Van
137,,10816,6/28/2018 12:29:57 PM,,3536,6/28/2018 12:30:08 PM,Van
156,,10817,6/28/2018 12:31:46 PM,,3231,6/28/2018 12:32:07 PM,Van
166,,10818,6/28/2018 12:33:59 PM,,10094,6/28/2018 12:34:13 PM,Van
159,,10819,6/28/2018 12:34:10 PM,,2541,6/28/2018 12:34:23 PM,Van
14,6/28/2018 1:04:22 PM,10820,6/28/2018 12:34:21 PM,,,,Van
201,,10821,6/28/2018 12:35:25 PM,,1823,6/28/2018 12:35:49 PM,Van
46,6/28/2018 12:35:53 PM,10822,6/28/2018 12:35:42 PM,,,,Motorcycle
27,,10823,6/28/2018 12:35:55 PM,,8366,6/28/2018 12:36:49 PM,Van
195,,10824,6/28/2018 12:36:25 PM,,4397,6/28/2018 12:36:46 PM,Van
19,,10825,6/28/2018 12:36:28 PM,,5229,6/28/2018 12:36:48 PM,Van
158,6/28/2018 12:37:19 PM,10826,6/28/2018 12:36:55 PM,,2421,6/28/2018 12:37:08 PM,Van
188,,10827,6/28/2018 12:36:56 PM,,2710,6/28/2018 12:37:05 PM,Van
162,,10828,6/28/2018 12:37:15 PM,,2115,6/28/2018 12:37:23 PM,Van
197,,10829,6/28/2018 12:37:27 PM,,1960,6/28/2018 12:37:36 PM,Van
52,,10830,6/28/2018 12:38:25 PM,,793,6/28/2018 12:38:33 PM,Van
37,,10831,6/28/2018 12:38:36 PM,,3828,6/28/2018 12:39:08 PM,Van
61,6/28/2018 12:42:08 PM,10832,6/28/2018 12:39:55 PM,,5946,6/28/2018 12:40:47 PM,Motorcycle
65,,10833,6/28/2018 12:40:03 PM,,3888,6/28/2018 12:40:25 PM,Van
66,,10834,6/28/2018 12:40:55 PM,,5231,6/28/2018 12:41:19 PM,Van
40,,10835,6/28/2018 12:41:17 PM,,3250,6/28/2018 12:41:50 PM,Van
161,,10836,6/28/2018 12:41:55 PM,,754,6/28/2018 12:42:04 PM,Van
87,,10837,6/28/2018 12:42:09 PM,,3872,6/28/2018 12:42:17 PM,Van
106,,10838,6/28/2018 12:42:26 PM,,3083,6/28/2018 12:42:35 PM,Van
74,,10839,6/28/2018 12:42:46 PM,,2359,6/28/2018 12:42:56 PM,Van
188,,10840,6/28/2018 12:44:59 PM,,943,6/28/2018 12:45:07 PM,Van
28,,10841,6/28/2018 12:47:15 PM,,5434,6/28/2018 12:47:51 PM,Van
321,,10842,6/28/2018 12:47:21 PM,,1644,6/28/2018 12:47:30 PM,Van
71,,10843,6/28/2018 12:47:34 PM,,2151,6/28/2018 1:01:22 PM,Van
286,,10844,6/28/2018 12:51:40 PM,6/28/2018 2:15:19 PM,2119,6/28/2018 12:51:48 PM,Van
176,,10845,6/28/2018 12:53:01 PM,,928,6/28/2018 12:53:09 PM,Van
287,,10846,6/28/2018 12:53:18 PM,6/28/2018 1:24:12 PM,1768,6/28/2018 12:53:27 PM,Van
113,,10847,6/28/2018 12:55:25 PM,,1115,6/28/2018 12:55:58 PM,Van
140,6/28/2018 12:56:42 PM,10848,6/28/2018 12:56:06 PM,,1327,6/28/2018 12:56:14 PM,Van
35,,10849,6/28/2018 12:56:36 PM,,1285,6/28/2018 12:56:46 PM,Van
139,,10850,6/28/2018 12:57:00 PM,,1327,6/28/2018 12:57:14 PM,Van
167,,10851,6/28/2018 12:57:41 PM,,743,6/28/2018 12:57:52 PM,Van
110,,10852,6/28/2018 12:58:06 PM,,1385,6/28/2018 12:58:16 PM,Van
41,,10853,6/28/2018 1:01:13 PM,,6575,6/28/2018 1:01:55 PM,Motorcycle
94,,10854,6/28/2018 1:02:04 PM,6/28/2018 1:52:36 PM,1380,6/28/2018 1:02:36 PM,Van
36,,10855,6/28/2018 1:02:07 PM,,7491,6/28/2018 1:02:46 PM,Motorcycle
252,,10856,6/28/2018 1:02:43 PM,,2054,6/28/2018 1:02:51 PM,Van
162,,10857,6/28/2018 1:02:53 PM,,5112,6/28/2018 1:03:15 PM,Van
219,,10858,6/28/2018 1:03:45 PM,,1215,6/28/2018 1:03:53 PM,Van
79,6/28/2018 1:08:01 PM,10859,6/28/2018 1:03:47 PM,,3845,6/28/2018 1:03:58 PM,Van
32,,10860,6/28/2018 1:05:06 PM,,4628,6/28/2018 1:05:36 PM,Van
279,6/28/2018 1:05:28 PM,10861,6/28/2018 1:05:08 PM,,383,6/28/2018 1:05:16 PM,Van
175,,10862,6/28/2018 1:05:22 PM,,2431,6/28/2018 1:05:30 PM,Van
35,6/28/2018 1:07:43 PM,10863,6/28/2018 1:07:03 PM,,4903,6/28/2018 1:07:24 PM,Motorcycle
58,6/28/2018 1:11:24 PM,10864,6/28/2018 1:07:23 PM,,14003,6/28/2018 1:10:06 PM,Motorcycle
87,,10865,6/28/2018 1:08:15 PM,,4573,6/28/2018 1:08:35 PM,Van
81,,10866,6/28/2018 1:08:34 PM,,1857,6/28/2018 1:08:44 PM,Van
55,,10867,6/28/2018 1:08:36 PM,,2511,6/28/2018 1:08:43 PM,Van
280,6/28/2018 1:12:37 PM,10868,6/28/2018 1:08:50 PM,,3732,6/28/2018 1:08:58 PM,Van
1,6/28/2018 1:46:47 PM,10869,6/28/2018 1:09:46 PM,,,,Van
105,,10870,6/28/2018 1:09:52 PM,,3090,6/28/2018 1:10:02 PM,Van
54,,10871,6/28/2018 1:10:01 PM,,1043,6/28/2018 1:10:35 PM,Motorcycle
219,,10872,6/28/2018 1:11:21 PM,6/28/2018 2:23:59 PM,1891,6/28/2018 1:11:28 PM,Van
328,,10873,6/28/2018 1:11:30 PM,,1315,6/28/2018 1:11:39 PM,Van
75,,10874,6/28/2018 1:12:28 PM,,3627,6/28/2018 1:12:36 PM,Van
179,,10875,6/28/2018 1:13:27 PM,,1288,6/28/2018 1:13:39 PM,Van
188,,10876,6/28/2018 1:13:59 PM,,2836,6/28/2018 1:14:06 PM,Van
16,,10877,6/28/2018 1:15:06 PM,,8251,6/28/2018 1:15:59 PM,Van
132,,10878,6/28/2018 1:15:17 PM,,2489,6/28/2018 1:15:26 PM,Van
258,6/28/2018 1:16:50 PM,10879,6/28/2018 1:16:27 PM,,5783,6/28/2018 1:16:33 PM,Van
50,,10880,6/28/2018 1:16:37 PM,6/28/2018 1:49:28 PM,6068,6/28/2018 1:17:13 PM,Van
144,,10881,6/28/2018 1:16:49 PM,,2798,6/28/2018 1:16:56 PM,Van
193,,10882,6/28/2018 1:17:41 PM,,1402,6/28/2018 1:17:50 PM,Van
54,,10883,6/28/2018 1:17:47 PM,,1381,6/28/2018 1:18:13 PM,Van
80,,10884,6/28/2018 1:18:24 PM,,2471,6/28/2018 1:18:34 PM,Van
110,,10885,6/28/2018 1:20:20 PM,,1950,6/28/2018 1:20:40 PM,Van
240,,10886,6/28/2018 1:20:40 PM,,2905,6/28/2018 1:20:51 PM,Van
114,,10887,6/28/2018 1:21:30 PM,,3673,6/28/2018 1:21:51 PM,Van
146,,10888,6/28/2018 1:21:40 PM,6/28/2018 2:33:48 PM,808,6/28/2018 1:21:55 PM,Van
204,,10889,6/28/2018 1:21:51 PM,,699,6/28/2018 1:21:59 PM,Van
42,,10890,6/28/2018 1:22:40 PM,,5005,6/28/2018 1:24:29 PM,Motorcycle
102,,10891,6/28/2018 1:23:32 PM,,594,6/28/2018 1:23:49 PM,Van
145,6/28/2018 1:25:29 PM,10892,6/28/2018 1:23:38 PM,,1250,6/28/2018 1:23:46 PM,Van
159,6/28/2018 1:24:59 PM,10893,6/28/2018 1:23:59 PM,,3714,6/28/2018 1:24:07 PM,Van
208,,10894,6/28/2018 1:24:49 PM,,3222,6/28/2018 1:24:59 PM,Van
154,,10895,6/28/2018 1:25:14 PM,,425,6/28/2018 1:25:22 PM,Van
162,6/28/2018 1:25:49 PM,10896,6/28/2018 1:25:14 PM,,5528,6/28/2018 1:25:36 PM,Van
102,,10897,6/28/2018 1:25:15 PM,,3627,6/28/2018 1:25:23 PM,Van
223,,10898,6/28/2018 1:26:16 PM,,2341,6/28/2018 1:26:27 PM,Van
157,,10899,6/28/2018 1:26:43 PM,,3281,6/28/2018 1:26:51 PM,Van
15,,10900,6/28/2018 1:27:20 PM,,4088,6/28/2018 1:27:43 PM,Van
16,,10901,6/28/2018 1:27:23 PM,,,6/28/2018 1:28:45 PM,Motorcycle
149,,10902,6/28/2018 1:27:56 PM,,2986,6/28/2018 1:28:10 PM,Van
161,,10903,6/28/2018 1:28:36 PM,,4236,6/28/2018 1:29:10 PM,Van
72,,10904,6/28/2018 1:29:03 PM,,3419,6/28/2018 1:29:11 PM,Van
195,,10905,6/28/2018 1:29:33 PM,,1704,6/28/2018 1:29:40 PM,Van
287,,10906,6/28/2018 1:30:35 PM,,3591,6/28/2018 1:30:47 PM,Van
295,,10907,6/28/2018 1:32:10 PM,,631,6/28/2018 1:32:18 PM,Van
166,,10908,6/28/2018 1:32:43 PM,,2912,6/28/2018 1:32:54 PM,Van
193,,10909,6/28/2018 1:32:56 PM,,1820,6/28/2018 1:33:06 PM,Van
61,,10910,6/28/2018 1:35:20 PM,,6145,6/28/2018 1:36:04 PM,Van
197,,10911,6/28/2018 1:37:25 PM,,2672,6/28/2018 1:37:49 PM,Van
1,6/28/2018 1:41:31 PM,10912,6/28/2018 1:38:27 PM,,,,Van
334,6/28/2018 1:38:53 PM,10913,6/28/2018 1:38:33 PM,,,6/28/2018 1:38:41 PM,Van
76,,10914,6/28/2018 1:39:22 PM,,3967,6/28/2018 1:39:30 PM,Van
236,,10915,6/28/2018 1:39:41 PM,,716,6/28/2018 1:39:49 PM,Van
163,,10916,6/28/2018 1:40:31 PM,,7315,6/28/2018 1:41:07 PM,Van
27,,10917,6/28/2018 1:40:44 PM,,6340,6/28/2018 1:41:25 PM,Van
7,,10918,6/28/2018 1:40:54 PM,,4512,6/28/2018 1:41:32 PM,Van
196,,10919,6/28/2018 1:41:01 PM,,3196,6/28/2018 1:41:09 PM,Van
334,,10920,6/28/2018 1:42:16 PM,,2265,6/28/2018 1:42:24 PM,Van
199,,10921,6/28/2018 1:42:50 PM,,1640,6/28/2018 2:26:38 PM,Van
15,,10922,6/28/2018 1:44:24 PM,,5509,6/28/2018 1:45:19 PM,Van
37,,10923,6/28/2018 1:44:47 PM,,5492,6/28/2018 1:45:15 PM,Van
215,,10924,6/28/2018 1:44:52 PM,,3251,6/28/2018 1:45:00 PM,Van
81,,10925,6/28/2018 1:45:07 PM,,6116,6/28/2018 1:45:54 PM,Van
40,,10926,6/28/2018 1:45:32 PM,,395,6/28/2018 1:45:41 PM,Van
345,,10927,6/28/2018 1:46:18 PM,,3386,6/28/2018 1:46:27 PM,Van
22,,10928,6/28/2018 1:46:43 PM,,5372,6/28/2018 1:47:08 PM,Motorcycle
78,,10929,6/28/2018 1:47:32 PM,,3029,6/28/2018 1:47:55 PM,Van
126,,10930,6/28/2018 1:48:06 PM,,2250,6/28/2018 1:48:15 PM,Van
200,,10931,6/28/2018 1:48:14 PM,,2964,6/28/2018 1:48:52 PM,Van
159,,10932,6/28/2018 1:50:16 PM,,2784,6/28/2018 1:50:29 PM,Van
204,6/28/2018 1:53:48 PM,10933,6/28/2018 1:50:42 PM,,2241,6/28/2018 1:51:15 PM,Van
336,,10934,6/28/2018 1:51:31 PM,,2034,6/28/2018 1:51:39 PM,Van
175,,10935,6/28/2018 1:52:00 PM,,2056,6/28/2018 1:52:09 PM,Van
145,,10936,6/28/2018 1:52:50 PM,,9276,6/28/2018 1:53:50 PM,Van
200,,10937,6/28/2018 1:53:56 PM,,2743,6/28/2018 1:54:05 PM,Van
206,6/28/2018 1:57:05 PM,10938,6/28/2018 1:54:02 PM,,3315,6/28/2018 1:54:12 PM,Van
16,,10939,6/28/2018 1:54:31 PM,,490,6/28/2018 1:54:39 PM,Van
104,,10940,6/28/2018 1:55:15 PM,,5918,6/28/2018 1:55:52 PM,Van
70,,10941,6/28/2018 1:56:46 PM,,4577,6/28/2018 1:57:14 PM,Van
209,,10942,6/28/2018 1:57:43 PM,6/28/2018 3:21:22 PM,7462,6/28/2018 1:58:18 PM,Van
345,6/28/2018 1:58:24 PM,10943,6/28/2018 1:58:01 PM,,1843,6/28/2018 1:58:08 PM,Van
344,6/28/2018 1:59:32 PM,10944,6/28/2018 1:59:09 PM,,2536,6/28/2018 1:59:17 PM,Van
235,,10945,6/28/2018 2:00:00 PM,,4925,6/28/2018 2:00:39 PM,Van
325,,10946,6/28/2018 2:01:04 PM,,2667,6/28/2018 2:01:30 PM,Van
32,,10947,6/28/2018 2:02:18 PM,,8511,6/28/2018 2:03:58 PM,Van
331,,10948,6/28/2018 2:02:32 PM,,2418,6/28/2018 2:02:42 PM,Van
158,,10949,6/28/2018 2:03:20 PM,,434,6/28/2018 2:03:41 PM,Van
128,,10950,6/28/2018 2:04:26 PM,,1524,6/28/2018 2:04:36 PM,Van
123,,10951,6/28/2018 2:04:45 PM,,3755,6/28/2018 2:04:57 PM,Van
93,,10952,6/28/2018 2:05:31 PM,,2259,6/28/2018 2:05:44 PM,Van
174,,10953,6/28/2018 2:05:54 PM,,2003,6/28/2018 2:06:02 PM,Van
26,,10954,6/28/2018 2:05:58 PM,,4505,6/28/2018 2:06:18 PM,Van
262,,10955,6/28/2018 2:06:01 PM,,9027,6/28/2018 2:06:16 PM,Van
166,,10956,6/28/2018 2:06:06 PM,6/28/2018 11:24:18 PM,1996,6/28/2018 2:06:26 PM,Van
169,,10957,6/28/2018 2:06:22 PM,,3771,6/28/2018 2:06:30 PM,Van
66,,10958,6/28/2018 2:06:24 PM,,984,6/28/2018 2:06:45 PM,Van
91,,10959,6/28/2018 2:07:37 PM,,2830,6/28/2018 2:07:49 PM,Van
66,,10960,6/28/2018 2:09:23 PM,,2590,6/28/2018 2:09:44 PM,Van
170,,10961,6/28/2018 2:10:25 PM,,1995,6/28/2018 2:10:34 PM,Van
54,,10962,6/28/2018 2:10:48 PM,,7477,6/28/2018 2:11:50 PM,Motorcycle
161,,10963,6/28/2018 2:11:00 PM,,486,6/28/2018 2:11:24 PM,Van
49,,10964,6/28/2018 2:11:03 PM,,6537,6/28/2018 2:11:22 PM,Motorcycle
260,,10965,6/28/2018 2:12:51 PM,,3893,6/28/2018 2:13:05 PM,Van
258,,10966,6/28/2018 2:13:00 PM,,3985,6/28/2018 2:13:23 PM,Van
65,,10967,6/28/2018 2:13:02 PM,,3161,6/28/2018 2:13:12 PM,Van
130,,10968,6/28/2018 2:13:07 PM,,2814,6/28/2018 2:13:18 PM,Van
202,,10969,6/28/2018 2:13:19 PM,,1432,6/28/2018 2:13:47 PM,Van
33,,10970,6/28/2018 2:13:43 PM,,6341,6/28/2018 2:14:09 PM,Motorcycle
200,,10971,6/28/2018 2:15:02 PM,,3942,6/28/2018 2:15:25 PM,Van
156,,10972,6/28/2018 2:16:29 PM,,3087,6/28/2018 2:17:19 PM,Van
54,,10973,6/28/2018 2:16:57 PM,,4498,6/28/2018 2:17:26 PM,Motorcycle
5,6/28/2018 3:03:08 PM,10974,6/28/2018 2:17:29 PM,,,,Van
39,,10975,6/28/2018 2:19:01 PM,,1118,6/28/2018 2:19:08 PM,Van
58,,10976,6/28/2018 2:19:57 PM,,2759,6/28/2018 2:20:07 PM,Van
295,,10977,6/28/2018 2:20:03 PM,,2798,6/28/2018 2:20:11 PM,Van
102,,10978,6/28/2018 2:21:42 PM,,2039,6/28/2018 2:22:04 PM,Van
163,,10979,6/28/2018 2:21:51 PM,,893,6/28/2018 2:22:00 PM,Van
152,,10980,6/28/2018 2:22:36 PM,,2268,6/28/2018 2:22:48 PM,Van
308,,10981,6/28/2018 2:23:09 PM,,3279,6/28/2018 2:23:19 PM,Van
46,6/28/2018 2:24:41 PM,10982,6/28/2018 2:23:09 PM,,,,Van
161,,10983,6/28/2018 2:23:40 PM,,1509,6/28/2018 2:24:21 PM,Van
65,,10984,6/28/2018 2:23:46 PM,,5012,6/28/2018 2:26:01 PM,Van
171,,10985,6/28/2018 2:24:07 PM,,4890,6/28/2018 2:24:36 PM,Van
113,,10986,6/28/2018 2:24:11 PM,,3528,6/28/2018 2:24:21 PM,Van
20,,10987,6/28/2018 2:24:47 PM,,2238,6/28/2018 2:25:04 PM,Van
46,6/28/2018 2:28:13 PM,10988,6/28/2018 2:24:55 PM,,,,Van
53,,10989,6/28/2018 2:26:19 PM,,2051,6/28/2018 2:26:46 PM,Motorcycle
52,,10990,6/28/2018 2:26:38 PM,,5272,6/28/2018 2:27:03 PM,Motorcycle
170,,10991,6/28/2018 2:26:59 PM,,6149,6/28/2018 2:27:44 PM,Van
170,,10992,6/28/2018 2:28:20 PM,6/28/2018 5:26:29 PM,2206,6/28/2018 2:28:37 PM,Van
148,,10993,6/28/2018 2:28:38 PM,,1953,6/28/2018 2:28:47 PM,Van
127,,10994,6/28/2018 2:29:40 PM,6/28/2018 7:25:31 PM,4400,6/28/2018 2:30:02 PM,Van
98,,10995,6/28/2018 2:32:05 PM,,3513,6/28/2018 3:19:35 PM,Van
45,6/28/2018 2:36:40 PM,10996,6/28/2018 2:33:05 PM,,,,Van
40,,10997,6/28/2018 2:33:42 PM,,5573,6/28/2018 2:37:07 PM,Motorcycle
52,,10998,6/28/2018 2:35:06 PM,,2047,6/28/2018 2:35:29 PM,Motorcycle
98,,10999,6/28/2018 2:35:10 PM,,2221,6/28/2018 2:35:32 PM,Van
158,,11000,6/28/2018 2:36:10 PM,,1251,6/28/2018 2:36:19 PM,Van
170,,11001,6/28/2018 2:37:13 PM,,4031,6/28/2018 2:38:05 PM,Van
163,,11002,6/28/2018 2:38:28 PM,,403,6/28/2018 2:38:56 PM,Van
300,,11003,6/28/2018 2:38:41 PM,,2961,6/28/2018 2:38:50 PM,Van
84,,11004,6/28/2018 2:38:49 PM,,4687,6/28/2018 2:39:08 PM,Van
239,,11005,6/28/2018 2:40:01 PM,,725,6/28/2018 2:40:09 PM,Van
198,,11006,6/28/2018 2:40:26 PM,,2769,6/28/2018 2:40:51 PM,Van
183,,11007,6/28/2018 2:40:50 PM,,3286,6/28/2018 2:41:32 PM,Van
158,,11008,6/28/2018 2:42:21 PM,,5053,6/28/2018 2:42:47 PM,Van
228,,11009,6/28/2018 2:43:36 PM,,1747,6/28/2018 2:43:54 PM,Van
185,,11010,6/28/2018 2:43:51 PM,,1816,6/28/2018 2:44:05 PM,Van
267,,11011,6/28/2018 2:44:19 PM,,2722,6/28/2018 2:44:31 PM,Van
